Id,lons,lats
0,110.04114954400,34.47730308850
0,110.07447202600,34.47794752480
0,110.10779504300,34.47858251200
0,110.14111858500,34.47920804990
0,110.17444264500,34.47982413830
0,110.20776721600,34.48043077700
0,110.24109228900,34.48102796560
0,110.27441785700,34.48161570410
0,110.30774391100,34.48219399220
0,110.34107044400,34.48276282960
0,110.37439744800,34.48332221620
0,110.40772491500,34.48387215180
0,110.44105283700,34.48441263610
0,110.47438120600,34.48494366900
0,110.50771001400,34.48546525020
0,110.54103925400,34.48597737950
0,110.57436891800,34.48648005690
0,110.60769899800,34.48697328200
0,110.64102948500,34.48745705470
0,110.67436037200,34.48793137490
0,110.70769165100,34.48839624230
0,110.74102331500,34.48885165680
0,110.77435535400,34.48929761820
0,110.80768776200,34.48973412630
0,110.84102053100,34.49016118100
0,110.87435365200,34.49057878210
0,110.90768711800,34.49098692950
0,110.94102092100,34.49138562300
0,110.97435505300,34.49177486250
0,111.00768950600,34.49215464780
0,111.04102427200,34.49252497880
0,111.07435934300,34.49288585540
0,111.10769471200,34.49323727730
0,111.14103037000,34.49357924450
0,111.17436631000,34.49391175690
0,111.20770252300,34.49423481430
0,111.24103900300,34.49454841670
0,111.27437574000,34.49485256380
0,111.30771272800,34.49514725560
0,111.34104995700,34.49543249200
0,111.37438742100,34.49570827290
0,111.40772511100,34.49597459810
0,111.44106302000,34.49623146760
0,111.47440113900,34.49647888120
0,111.50773946100,34.49671683900
0,111.54107797800,34.49694534070
0,111.57441668100,34.49716438640
0,111.60775556400,34.49737397580
0,111.64109461800,34.49757410910
0,111.67443383500,34.49776478600
0,111.70777320700,34.49794600650
0,111.74111272600,34.49811777050
0,111.77445238500,34.49828007800
0,111.80779217600,34.49843292900
0,111.84113209100,34.49857632330
0,111.87447212100,34.49871026090
0,111.90781225900,34.49883474170
0,111.94115249700,34.49894976580
0,111.97449282800,34.49905533300
0,112.00783324200,34.49915144340
0,112.04117373300,34.49923809680
0,112.07451429200,34.49931529330
0,112.10785491200,34.49938303290
0,112.14119558500,34.49944131540
0,112.17453630200,34.49949014090
0,112.20787705600,34.49952950940
0,112.24121783900,34.49955942090
0,112.27455864300,34.49957987530
0,112.30789946000,34.49959087260
0,112.34124028200,34.49959241280
0,112.37458110200,34.49958449600
0,112.40792191100,34.49956712210
0,112.44126270200,34.49954029120
0,112.47460346600,34.49950400310
0,112.50794419600,34.49945825810
0,112.54128488400,34.49940305600
0,112.57462552200,34.49933839700
0,112.60796610200,34.49926428090
0,112.64130661600,34.49918070790
0,112.67464705600,34.49908767800
0,112.70798741400,34.49898519120
0,112.74132768400,34.49887324750
0,112.77466785500,34.49875184710
0,112.80800792100,34.49862098990
0,112.84134787400,34.49848067600
0,112.87468770600,34.49833090540
0,112.90802740900,34.49817167820
0,112.94136697500,34.49800299440
0,112.97470639600,34.49782485420
0,113.00804566500,34.49763725760
0,113.04138477200,34.49744020460
0,113.07472371100,34.49723369530
0,113.10806247400,34.49701772990
0,113.14140105300,34.49679230830
0,113.17473943900,34.49655743070
0,113.20807762500,34.49631309720
0,113.24141560300,34.49605930770
0,113.27475336500,34.49579606260
0,113.30809090400,34.49552336170
0,113.34142821100,34.49524120530
0,113.37476527800,34.49494959350
0,113.40810209700,34.49464852620
0,113.44143866200,34.49433800380
0,113.47477496300,34.49401802620
0,113.50811099300,34.49368859360
0,113.54144674300,34.49334970610
0,113.57478220700,34.49300136390
0,113.60811737600,34.49264356700
0,113.64145224300,34.49227631570
0,113.67478679900,34.49189961000
0,113.70812103600,34.49151345000
0,113.74145494700,34.49111783600
0,113.77478852300,34.49071276800
0,113.80812175800,34.49029824630
0,113.84145464200,34.48987427090
0,113.87478716800,34.48944084210
0,113.90811932900,34.48899795990
0,113.94145111600,34.48854562460
0,113.97478252100,34.48808383640
0,114.00811353700,34.48761259530
0,114.04144415500,34.48713190150
0,114.07477436800,34.48664175540
0,114.10810416800,34.48614215690
0,114.14143354700,34.48563310640
0,114.17476249700,34.48511460390
0,114.20809101000,34.48458664980
0,114.24141907900,34.48404924410
0,114.27474669500,34.48350238710
0,114.30807385000,34.48294607900
0,114.34140053800,34.48238032000
0,114.37472674900,34.48180511040
0,114.40805247600,34.48122045020
0,114.44137771100,34.48062633970
0,114.47470244600,34.48002277920
0,114.50802667300,34.47940976890
0,114.54135038500,34.47878730900
0,114.57467357400,34.47815539970
0,114.60799623100,34.47751404130
0,114.64131834900,34.47686323400
0,110.04036179200,34.50477246900
0,110.07369573400,34.50541713650
0,110.10703021100,34.50605235150
0,110.14036521500,34.50667811390
0,110.17370073700,34.50729442330
0,110.20703677000,34.50790127960
0,110.24037330600,34.50849868250
0,110.27371033700,34.50908663190
0,110.30704785500,34.50966512740
0,110.34038585300,34.51023416890
0,110.37372432100,34.51079375620
0,110.40706325400,34.51134388910
0,110.44040264100,34.51188456730
0,110.47374247700,34.51241579060
0,110.50708275200,34.51293755900
0,110.54042346000,34.51344987210
0,110.57376459100,34.51395272980
0,110.60710613800,34.51444613190
0,110.64044809400,34.51493007820
0,110.67379045000,34.51540456850
0,110.70713319900,34.51586960270
0,110.74047633200,34.51632518050
0,110.77381984200,34.51677130190
0,110.80716372000,34.51720796670
0,110.84050796000,34.51763517460
0,110.87385255200,34.51805292550
0,110.90719749000,34.51846121940
0,110.94054276400,34.51886005590
0,110.97388836800,34.51924943510
0,111.00723429400,34.51962935660
0,111.04058053300,34.51999982050
0,111.07392707700,34.52036082650
0,111.10727392000,34.52071237450
0,111.14062105200,34.52105446440
0,111.17396846600,34.52138709610
0,111.20731615400,34.52171026940
0,111.24066410800,34.52202398430
0,111.27401232000,34.52232824050
0,111.30736078300,34.52262303810
0,111.34070948800,34.52290837680
0,111.37405842700,34.52318425660
0,111.40740759300,34.52345067740
0,111.44075697800,34.52370763900
0,111.47410657400,34.52395514140
0,111.50745637200,34.52419318460
0,111.54080636600,34.52442176830
0,111.57415654600,34.52464089250
0,111.60750690600,34.52485055720
0,111.64085743700,34.52505076220
0,111.67420813200,34.52524150750
0,111.70755898100,34.52542279310
0,111.74090997900,34.52559461870
0,111.77426111600,34.52575698450
0,111.80761238500,34.52590989030
0,111.84096377700,34.52605333600
0,111.87431528600,34.52618732160
0,111.90766690300,34.52631184720
0,111.94101861900,34.52642691250
0,111.97437042800,34.52653251760
0,112.00772232200,34.52662866240
0,112.04107429100,34.52671534700
0,112.07442633000,34.52679257120
0,112.10777842800,34.52686033500
0,112.14113058000,34.52691863850
0,112.17448277600,34.52696748150
0,112.20783500900,34.52700686410
0,112.24118727100,34.52703678630
0,112.27453955400,34.52705724800
0,112.30789185100,34.52706824930
0,112.34124415200,34.52706979010
0,112.37459645100,34.52706187040
0,112.40794873900,34.52704449030
0,112.44130100900,34.52701764970
0,112.47465325200,34.52698134870
0,112.50800546200,34.52693558720
0,112.54135762800,34.52688036540
0,112.57470974500,34.52681568310
0,112.60806180400,34.52674154040
0,112.64141379700,34.52665793750
0,112.67476571600,34.52656487420
0,112.70811755300,34.52646235060
0,112.74146930100,34.52635036680
0,112.77482095100,34.52622892280
0,112.80817249600,34.52609801860
0,112.84152392700,34.52595765430
0,112.87487523700,34.52580783000
0,112.90822641800,34.52564854570
0,112.94157746200,34.52547980150
0,112.97492836100,34.52530159730
0,113.00827910600,34.52511393340
0,113.04162969200,34.52491680970
0,113.07498010800,34.52471022640
0,113.10833034800,34.52449418340
0,113.14168040300,34.52426868100
0,113.17503026600,34.52403371910
0,113.20837992800,34.52378929790
0,113.24172938300,34.52353541740
0,113.27507862100,34.52327207780
0,113.30842763500,34.52299927910
0,113.34177641800,34.52271702150
0,113.37512496000,34.52242530500
0,113.40847325500,34.52212412980
0,113.44182129400,34.52181349590
0,113.47516906900,34.52149340350
0,113.50851657300,34.52116385270
0,113.54186379800,34.52082484370
0,113.57521073600,34.52047637650
0,113.60855737800,34.52011845120
0,113.64190371800,34.51975106810
0,113.67524974600,34.51937422720
0,113.70859545600,34.51898792870
0,113.74194083800,34.51859217280
0,113.77528588700,34.51818695950
0,113.80863059200,34.51777228900
0,113.84197494800,34.51734816160
0,113.87531894500,34.51691457720
0,113.90866257500,34.51647153620
0,113.94200583200,34.51601903860
0,113.97534870700,34.51555708460
0,114.00869119200,34.51508567450
0,114.04203327900,34.51460480830
0,114.07537496000,34.51411448630
0,114.10871622800,34.51361470860
0,114.14205707400,34.51310547540
0,114.17539749100,34.51258678700
0,114.20873747000,34.51205864340
0,114.24207700500,34.51152104490
0,114.27541608700,34.51097399170
0,114.30875470700,34.51041748410
0,114.34209285900,34.50985152210
0,114.37543053400,34.50927610600
0,114.40876772500,34.50869123610
0,114.44210442300,34.50809691250
0,114.47544062000,34.50749313550
0,114.50877631000,34.50687990520
0,114.54211148300,34.50625722200
0,114.57544613300,34.50562508600
0,114.60878025000,34.50498349750
0,114.64211382800,34.50433245670
0,110.03957349700,34.53224224370
0,110.07291890800,34.53288714240
0,110.10626485300,34.53352258520
0,110.13961132600,34.53414857200
0,110.17295831800,34.53476510250
0,110.20630582100,34.53537217640
0,110.23965382800,34.53596979360
0,110.27300233000,34.53655795380
0,110.30635132000,34.53713665680
0,110.33970079000,34.53770590240
0,110.37305073100,34.53826569040
0,110.40640113700,34.53881602060
0,110.43975199900,34.53935689270
0,110.47310330800,34.53988830660
0,110.50645505800,34.54041026210
0,110.53980724100,34.54092275900
0,110.57315984700,34.54142579700
0,110.60651287100,34.54191937610
0,110.63986630300,34.54240349590
0,110.67322013600,34.54287815650
0,110.70657436200,34.54334335740
0,110.73992897200,34.54379909870
0,110.77328396000,34.54424538010
0,110.80663931700,34.54468220140
0,110.83999503500,34.54510956260
0,110.87335110700,34.54552746340
0,110.90670752400,34.54593590360
0,110.94006427800,34.54633488320
0,110.97342136300,34.54672440200
0,111.00677876800,34.54710445990
0,111.04013648800,34.54747505660
0,111.07349451400,34.54783619210
0,111.10685283800,34.54818786620
0,111.14021145100,34.54853007880
0,111.17357034700,34.54886282980
0,111.20692951800,34.54918611900
0,111.24028895400,34.54949994640
0,111.27364865000,34.54980431180
0,111.30700859500,34.55009921500
0,111.34036878400,34.55038465610
0,111.37372920700,34.55066063480
0,111.40708985700,34.55092715120
0,111.44045072600,34.55118420500
0,111.47381180600,34.55143179620
0,111.50717308900,34.55166992470
0,111.54053456700,34.55189859040
0,111.57389623200,34.55211779320
0,111.60725807700,34.55232753310
0,111.64062009300,34.55252780990
0,111.67398227300,34.55271862370
0,111.70734460800,34.55289997420
0,111.74070709200,34.55307186150
0,111.77406971500,34.55323428550
0,111.80743246900,34.55338724610
0,111.84079534800,34.55353074330
0,111.87415834300,34.55366477700
0,111.90752144600,34.55378934720
0,111.94088464900,34.55390445380
0,111.97424794500,34.55401009680
0,112.00761132500,34.55410627610
0,112.04097478100,34.55419299170
0,112.07433830600,34.55427024360
0,112.10770189200,34.55433803180
0,112.14106553000,34.55439635610
0,112.17442921300,34.55444521670
0,112.20779293400,34.55448461340
0,112.24115668300,34.55451454630
0,112.27452045300,34.55453501540
0,112.30788423600,34.55454602060
0,112.34124802500,34.55454756200
0,112.37461181100,34.55453963950
0,112.40797558600,34.55452225310
0,112.44133934300,34.55449540290
0,112.47470307300,34.55445908890
0,112.50806676900,34.55441331100
0,112.54143042300,34.55435806930
0,112.57479402700,34.55429336380
0,112.60815757300,34.55421919460
0,112.64152105200,34.55413556160
0,112.67488445800,34.55404246500
0,112.70824778200,34.55393990460
0,112.74161101600,34.55382788060
0,112.77497415200,34.55370639310
0,112.80833718300,34.55357544200
0,112.84170010100,34.55343502730
0,112.87506289700,34.55328514930
0,112.90842556400,34.55312580780
0,112.94178809300,34.55295700310
0,112.97515047800,34.55277873500
0,113.00851270900,34.55259100380
0,113.04187478000,34.55239380940
0,113.07523668100,34.55218715190
0,113.10859840600,34.55197103150
0,113.14195994600,34.55174544820
0,113.17532129300,34.55151040200
0,113.20868244000,34.55126589320
0,113.24204337900,34.55101192160
0,113.27540410100,34.55074848760
0,113.30876459900,34.55047559100
0,113.34212486400,34.55019323220
0,113.37548489000,34.54990141100
0,113.40884466800,34.54960012780
0,113.44220418900,34.54928938250
0,113.47556344700,34.54896917530
0,113.50892243400,34.54863950630
0,113.54228114000,34.54830037570
0,113.57563955900,34.54795178350
0,113.60899768300,34.54759372990
0,113.64235550300,34.54722621500
0,113.67571301200,34.54684923900
0,113.70907020200,34.54646280190
0,113.74242706500,34.54606690400
0,113.77578359300,34.54566154540
0,113.80913977800,34.54524672620
0,113.84249561200,34.54482244660
